"Institution id","Case url","Institution name","Institution tags","Jst category","Voivodship","County","Community","Jst full name","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","population_2025"
"2109","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2330","ŚREM","samorząd gminy","gmina miejsko-wiejska","Wielkopolskie","Śremski","Śrem","Wielkopolskie / Śremski / Śrem (3026043, gmina miejsko-wiejska)",92,92,0,"N/A",0,0,0,"b) NIE","b) NIE",42360
"1369","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2331","ŚRODA WIELKOPOLSKA","samorząd gminy","gmina miejsko-wiejska","Wielkopolskie","Średzki","Środa Wielkopolska","Wielkopolskie / Średzki / Środa Wielkopolska (3025043, gmina miejsko-wiejska)",184,184,0,"N/A",0,0,0,"b) NIE","a) TAK",33780
"2040","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-134","ŚRODAŚLĄSKA","samorząd gminy","gmina miejsko-wiejska","Dolnośląskie","Średzki","Środa Śląska","Dolnośląskie / Średzki / Środa Śląska (0218043, gmina miejsko-wiejska)",133,129,1,"[a, c, g]",0,0,0,"a) TAK","b) NIE",19710
"1386","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2131","ŚWIĄTKI","samorząd gminy","gmina wiejska","Warmińsko-Mazurskie","Olsztyński","Świątki","Warmińsko-Mazurskie / Olsztyński / Świątki (2814122, gmina wiejska)",67,67,0,"N/A",0,0,0,"b) NIE","b) NIE",3630
"2152","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-940","ŚWIĄTNIKI GÓRNE","samorząd gminy","gmina miejsko-wiejska","Małopolskie","Krakowski","Świątniki Górne","Małopolskie / Krakowski / Świątniki Górne (1206143, gmina miejsko-wiejska)",104,103,1,"[f]","BD","BD",0,"b) NIE","b) NIE",11170
"2068","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-135","ŚWIDNICA","samorząd gminy","gmina miejska","Dolnośląskie","Świdnicki","Świdnica","Dolnośląskie / Świdnicki / Świdnica (0219011, gmina miejska)",196,130,0,"[a, c, i]",4,0,0,"b) NIE","a) TAK",51360
"2237","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-136","ŚWIDNICA","samorząd gminy","gmina wiejska","Dolnośląskie","Świdnicki","Świdnica","Dolnośląskie / Świdnicki / Świdnica (0219072, gmina wiejska)",108,108,0,"N/A",1,0,0,"b) NIE","b) NIE",18180
"2420","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-591","ŚWIDNICA","samorząd gminy","gmina wiejska","Lubuskie","Zielonogórski","Świdnica","Lubuskie / Zielonogórski / Świdnica (0809072, gmina wiejska)",145,142,3,"[b, d]",0,2,0,"b) NIE","a) TAK",6920
"2359","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-477","ŚWIDNIK","samorząd gminy","gmina miejska","Lubelskie","Świdnicki","Świdnik","Lubelskie / Świdnicki / Świdnik (0617011, gmina miejska)",108,108,0,"N/A",0,0,0,"b) NIE","b) NIE",36220
"771","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2462","ŚWIDWIN","samorząd gminy","gmina miejska","Zachodniopomorskie","Świdwiński","Świdwin","Zachodniopomorskie / Świdwiński / Świdwin (3216011, gmina miejska)",56,56,0,"[a, b, c]",0,0,1,"b) NIE","b) NIE",14220
"1529","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-137","ŚWIEBODZICE","samorząd gminy","gmina miejska","Dolnośląskie","Świdnicki","Świebodzice","Dolnośląskie / Świdnicki / Świebodzice (0219021, gmina miejska)",75,75,0,"N/A",0,0,0,"b) NIE","b) NIE",21470
"733","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-592","ŚWIEBODZIN","samorząd gminy","gmina miejsko-wiejska","Lubuskie","Świebodziński","Świebodzin","Lubuskie / Świebodziński / Świebodzin (0808053, gmina miejsko-wiejska)",136,136,0,"N/A",0,0,0,"b) NIE","b) NIE",28720
"991","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-290","ŚWIECIE","samorząd gminy","gmina miejsko-wiejska","Kujawsko-Pomorskie","Świecki","Świecie","Kujawsko-Pomorskie / Świecki / Świecie (0414093, gmina miejsko-wiejska)",97,97,0,"N/A",0,0,0,"b) NIE","a) TAK",32400
"803","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-291","ŚWIECIE NAD OSĄ","samorząd gminy","gmina wiejska","Kujawsko-Pomorskie","Grudziądzki","Świecie Nad Osą","Kujawsko-Pomorskie / Grudziądzki / Świecie Nad Osą (0406062, gmina wiejska)",77,77,0,"N/A",0,0,0,"b) NIE","b) NIE",3640
"366","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-292","ŚWIEDZIEBNIA","samorząd gminy","gmina wiejska","Kujawsko-Pomorskie","Brodnicki","Świedziebnia","Kujawsko-Pomorskie / Brodnicki / Świedziebnia (0402092, gmina wiejska)",85,85,0,"N/A",0,0,0,"b) NIE","b) NIE",4800
"1924","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-293","ŚWIEKATOWO","samorząd gminy","gmina wiejska","Kujawsko-Pomorskie","Świecki","Świekatowo","Kujawsko-Pomorskie / Świecki / Świekatowo (0414102, gmina wiejska)",53,53,0,"N/A",1,1,0,"b) NIE","b) NIE",3490
"508","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-138","ŚWIERADÓW-ZDRÓJ","samorząd gminy","gmina miejska","Dolnośląskie","Lubański","Świeradów-Zdrój","Dolnośląskie / Lubański / Świeradów-Zdrój (0210021, gmina miejska)",147,146,1,"[a, g]",0,0,0,"b) NIE","b) NIE",3850
"1530","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1240","ŚWIERCZE","samorząd gminy","gmina wiejska","Mazowieckie","Pułtuski","Świercze","Mazowieckie / Pułtuski / Świercze (1424052, gmina wiejska)",76,76,0,"N/A",0,0,0,"b) NIE","b) NIE",4450
"1387","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1343","ŚWIERCZÓW","samorząd gminy","gmina wiejska","Opolskie","Namysłowski","Świerczów","Opolskie / Namysłowski / Świerczów (1606042, gmina wiejska)",75,75,0,"N/A",0,0,0,"b) NIE","b) NIE",3010
"547","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1894","ŚWIERKLANIEC","samorząd gminy","gmina wiejska","Śląskie","Tarnogórski","Świerklaniec","Śląskie / Tarnogórski / Świerklaniec (2413072, gmina wiejska)",98,96,0,"N/A",0,0,0,"b) NIE","b) NIE",13270
"1705","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1895","ŚWIERKLANY","samorząd gminy","gmina wiejska","Śląskie","Rybnicki","Świerklany","Śląskie / Rybnicki / Świerklany (2412052, gmina wiejska)",69,65,2,"[c, b]",0,0,0,"b) NIE","a) TAK",12680
"2360","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-139","ŚWIERZAWA","samorząd gminy","gmina miejsko-wiejska","Dolnośląskie","Złotoryjski","Świerzawa","Dolnośląskie / Złotoryjski / Świerzawa (0226043, gmina miejsko-wiejska)",118,117,0,"[f, i]",0,0,0,"a) TAK","b) NIE",6870
"1706","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2464","ŚWIERZNO","samorząd gminy","gmina wiejska","Zachodniopomorskie","Kamieński","Świerzno","Zachodniopomorskie / Kamieński / Świerzno (3207052, gmina wiejska)",41,41,0,"N/A",0,0,0,"b) NIE","b) NIE",3930
"367","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2465","ŚWIESZYNO","samorząd gminy","gmina wiejska","Zachodniopomorskie","Koszaliński","Świeszyno","Zachodniopomorskie / Koszaliński / Świeszyno (3209082, gmina wiejska)",86,"BD","BD","BD","BD","BD","BD","b) NIE","b) NIE",8860
"1484","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2332","ŚWIĘCIECHOWA","samorząd gminy","gmina wiejska","Wielkopolskie","Leszczyński","Święciechowa","Wielkopolskie / Leszczyński / Święciechowa (3013052, gmina wiejska)",82,80,1,"[a]",0,0,0,"b) NIE","a) TAK",8940
"1707","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2132","ŚWIĘTAJNO","samorząd gminy","gmina wiejska","Warmińsko-Mazurskie","Olecki","Świętajno","Warmińsko-Mazurskie / Olecki / Świętajno (2813052, gmina wiejska)",110,105,3,"[a, f]",0,2,0,"b) NIE","b) NIE",3250
"492","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2133","ŚWIĘTAJNO","samorząd gminy","gmina wiejska","Warmińsko-Mazurskie","Szczycieński","Świętajno","Warmińsko-Mazurskie / Szczycieński / Świętajno (2817072, gmina wiejska)",27,26,0,"[c]",0,0,0,"b) NIE","b) NIE",5250
"1388","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1490","ŚWILCZA","samorząd gminy","gmina wiejska","Podkarpackie","Rzeszowski","Świlcza","Podkarpackie / Rzeszowski / Świlcza (1816122, gmina wiejska)",135,129,6,"[a, d, f]",0,0,0,"b) NIE","b) NIE",16800
"2439","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-755","ŚWINICE WARCKIE","samorząd gminy","gmina wiejska","Łódzkie","Łęczycki","Świnice Warckie","Łódzkie / Łęczycki / Świnice Warckie (1004072, gmina wiejska)",67,67,0,"N/A",0,0,0,"b) NIE","a) TAK",3560
"1708","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1897","ŚWINNA","samorząd gminy","gmina wiejska","Śląskie","Żywiecki","Świnna","Śląskie / Żywiecki / Świnna (2417132, gmina wiejska)",89,89,0,"N/A",0,0,0,"b) NIE","b) NIE",7780
"1036","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2466","Świnoujście","miasto na prawach powiatu","miasto na prawach powiatu","Zachodniopomorskie","Świnoujście",,"Zachodniopomorskie / Świnoujście (3263, miasto na prawach powiatu)",224,220,4,"[f]",1,0,0,"b) NIE","a) TAK",38190
"1536","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1241","TARCZYN","samorząd gminy","gmina miejsko-wiejska","Mazowieckie","Piaseczyński","Tarczyn","Mazowieckie / Piaseczyński / Tarczyn (1418063, gmina miejsko-wiejska)",81,80,1,"[b]",0,0,0,"b) NIE","a) TAK",12780
"371","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2013","TARŁÓW","samorząd gminy","gmina wiejska","Świętokrzyskie","Opatowski","Tarłów","Świętokrzyskie / Opatowski / Tarłów (2606072, gmina wiejska)",79,78,1,"[a, g]",0,0,0,"b) NIE","a) TAK",4500
"372","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-478","TARNAWATKA","samorząd gminy","gmina wiejska","Lubelskie","Tomaszowski","Tarnawatka","Lubelskie / Tomaszowski / Tarnawatka (0618092, gmina wiejska)",85,85,0,"N/A",0,0,0,"b) NIE","b) NIE",3690
"2070","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1491","Tarnobrzeg","miasto na prawach powiatu","miasto na prawach powiatu","Podkarpackie","Tarnobrzeg",,"Podkarpackie / Tarnobrzeg (1864, miasto na prawach powiatu)",185,166,2,"[a, b, c]",0,0,0,"b) NIE","a) TAK",42730
"1711","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2333","TARNOWO PODGÓRNE","samorząd gminy","gmina wiejska","Wielkopolskie","Poznański","Tarnowo Podgórne","Wielkopolskie / Poznański / Tarnowo Podgórne (3021172, gmina wiejska)",216,166,3,"[a, b, c]",0,2,0,"b) NIE","a) TAK",34940
"2050","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1898","TARNOWSKIE GÓRY","samorząd gminy","gmina miejska","Śląskie","Tarnogórski","Tarnowskie Góry","Śląskie / Tarnogórski / Tarnowskie Góry (2413041, gmina miejska)",224,222,2,"[a, b]",2,2,0,"b) NIE","a) TAK",61000
"1154","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-941","TARNÓW","samorząd gminy","gmina wiejska","Małopolskie","Tarnowski","Tarnów","Małopolskie / Tarnowski / Tarnów (1216092, gmina wiejska)",104,104,0,"N/A",0,0,0,"b) NIE","b) NIE",26530
"2181","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-942","Tarnów","miasto na prawach powiatu","miasto na prawach powiatu","Małopolskie","Tarnów",,"Małopolskie / Tarnów (1263, miasto na prawach powiatu)",261,256,5,"[f, g, h]",0,0,1,"b) NIE","b) NIE",101180
"1712","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1344","TARNÓW OPOLSKI","samorząd gminy","gmina wiejska","Opolskie","Opolski","Tarnów Opolski","Opolskie / Opolski / Tarnów Opolski (1609112, gmina wiejska)",86,83,4,"[i]",3,3,0,"b) NIE","a) TAK",9350
"1394","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2334","TARNÓWKA","samorząd gminy","gmina wiejska","Wielkopolskie","Złotowski","Tarnówka","Wielkopolskie / Złotowski / Tarnówka (3031062, gmina wiejska)",43,43,0,"N/A",1,0,0,"b) NIE","b) NIE",2970
"2252","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1744","TCZEW","samorząd gminy","gmina wiejska","Pomorskie","Tczewski","Tczew","Pomorskie / Tczewski / Tczew (2214062, gmina wiejska)",158,146,2,"[a, c, f]",0,0,0,"b) NIE","b) NIE",16610
"1395","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1242","TCZÓW","samorząd gminy","gmina wiejska","Mazowieckie","Zwoleński","Tczów","Mazowieckie / Zwoleński / Tczów (1436042, gmina wiejska)",84,84,0,"N/A",0,0,0,"b) NIE","b) NIE",4740
"996","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-480","TELATYN","samorząd gminy","gmina wiejska","Lubelskie","Tomaszowski","Telatyn","Lubelskie / Tomaszowski / Telatyn (0618102, gmina wiejska)",76,76,0,"[b]",0,0,0,"b) NIE","b) NIE",3390
"1072","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1243","TERESIN","samorząd gminy","gmina wiejska","Mazowieckie","Sochaczewski","Teresin","Mazowieckie / Sochaczewski / Teresin (1428082, gmina wiejska)",93,93,1,"[f]",0,0,0,"b) NIE","b) NIE",11510
"1396","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-482","TERESPOL","samorząd gminy","gmina wiejska","Lubelskie","Bialski","Terespol","Lubelskie / Bialski / Terespol (0601162, gmina wiejska)",102,99,3,"[f]",0,0,0,"b) NIE","b) NIE",5820
"2051","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-481","TERESPOL","samorząd gminy","gmina miejska","Lubelskie","Bialski","Terespol","Lubelskie / Bialski / Terespol (0601021, gmina miejska)",42,42,0,"N/A",0,0,0,"b) NIE","b) NIE",5020
"373","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-483","TERESZPOL","samorząd gminy","gmina wiejska","Lubelskie","Biłgorajski","Tereszpol","Lubelskie / Biłgorajski / Tereszpol (0602132, gmina wiejska)",80,80,0,"N/A",0,0,0,"b) NIE","b) NIE",3730
"1931","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-294","TŁUCHOWO","samorząd gminy","gmina wiejska","Kujawsko-Pomorskie","Lipnowski","Tłuchowo","Kujawsko-Pomorskie / Lipnowski / Tłuchowo (0408082, gmina wiejska)",71,71,0,"N/A",0,0,0,"b) NIE","b) NIE",4370
"1539","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-943","TOKARNIA","samorząd gminy","gmina wiejska","Małopolskie","Myślenicki","Tokarnia","Małopolskie / Myślenicki / Tokarnia (1209082, gmina wiejska)",49,49,0,"N/A",0,0,0,"b) NIE","b) NIE",8780
"2108","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2134","TOLKMICKO","samorząd gminy","gmina miejsko-wiejska","Warmińsko-Mazurskie","Elbląski","Tolkmicko","Warmińsko-Mazurskie / Elbląski / Tolkmicko (2804093, gmina miejsko-wiejska)",86,86,0,"N/A",0,0,0,"b) NIE","b) NIE",5870
"2182","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-484","TOMASZÓW LUBELSKI","samorząd gminy","gmina miejska","Lubelskie","Tomaszowski","Tomaszów Lubelski","Lubelskie / Tomaszowski / Tomaszów Lubelski (0618011, gmina miejska)",94,94,0,"N/A",0,0,0,"b) NIE","a) TAK",17290
"997","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-485","TOMASZÓW LUBELSKI","samorząd gminy","gmina wiejska","Lubelskie","Tomaszowski","Tomaszów Lubelski","Lubelskie / Tomaszowski / Tomaszów Lubelski (0618112, gmina wiejska)",53,53,0,"N/A",0,0,0,"b) NIE","b) NIE",11010
"856","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-757","TOMASZÓW MAZOWIECKI","samorząd gminy","gmina wiejska","Łódzkie","Tomaszowski","Tomaszów Mazowiecki","Łódzkie / Tomaszowski / Tomaszów Mazowiecki (1016092, gmina wiejska)",27,27,0,"N/A",0,0,0,"b) NIE","b) NIE",11500
"998","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-756","TOMASZÓW MAZOWIECKI","samorząd gminy","gmina miejska","Łódzkie","Tomaszowski","Tomaszów Mazowiecki","Łódzkie / Tomaszowski / Tomaszów Mazowiecki (1016011, gmina miejska)",98,98,0,"N/A",0,0,0,"b) NIE","b) NIE",56060
"374","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-944","TOMICE","samorząd gminy","gmina wiejska","Małopolskie","Wadowicki","Tomice","Małopolskie / Wadowicki / Tomice (1218082, gmina wiejska)",81,80,0,"[f]",0,0,0,"b) NIE","b) NIE",8340
"1434","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-296","Toruń","miasto na prawach powiatu","miasto na prawach powiatu","Kujawsko-Pomorskie","Toruń",,"Kujawsko-Pomorskie / Toruń (0463, miasto na prawach powiatu)",445,437,9,"[c, f]",2,3,0,"b) NIE","b) NIE",192780
"127","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-593","TORZYM","samorząd gminy","gmina miejsko-wiejska","Lubuskie","Sulęciński","Torzym","Lubuskie / Sulęciński / Torzym (0807053, gmina miejsko-wiejska)",86,86,0,"N/A",0,0,0,"b) NIE","b) NIE",6130
"494","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1899","TOSZEK","samorząd gminy","gmina miejsko-wiejska","Śląskie","Gliwicki","Toszek","Śląskie / Gliwicki / Toszek (2405073, gmina miejsko-wiejska)",103,93,2,"[a, b, c]",0,0,1,"b) NIE","b) NIE",9230
"1540","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-486","TRAWNIKI","samorząd gminy","gmina wiejska","Lubelskie","Świdnicki","Trawniki","Lubelskie / Świdnicki / Trawniki (0617052, gmina wiejska)",90,90,0,"N/A",0,0,0,"b) NIE","b) NIE",8310
"1397","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1245","TROJANÓW","samorząd gminy","gmina wiejska","Mazowieckie","Garwoliński","Trojanów","Mazowieckie / Garwoliński / Trojanów (1403122, gmina wiejska)",92,92,0,"N/A",0,0,0,"b) NIE","b) NIE",7010
"1398","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1246","TROSZYN","samorząd gminy","gmina wiejska","Mazowieckie","Ostrołęcki","Troszyn","Mazowieckie / Ostrołęcki / Troszyn (1415112, gmina wiejska)",75,75,0,"N/A",0,0,0,"b) NIE","b) NIE",4430
"1564","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1493","TRYŃCZA","samorząd gminy","gmina wiejska","Podkarpackie","Przeworski","Tryńcza","Podkarpackie / Przeworski / Tryńcza (1814082, gmina wiejska)",45,45,0,"N/A",0,0,0,"b) NIE","b) NIE",8510
"1541","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-945","TRZCIANA","samorząd gminy","gmina wiejska","Małopolskie","Bocheński","Trzciana","Małopolskie / Bocheński / Trzciana (1201082, gmina wiejska)",56,56,0,"N/A",0,0,0,"b) NIE","b) NIE",5710
"1399","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2335","TRZCIANKA","samorząd gminy","gmina miejsko-wiejska","Wielkopolskie","Czarnkowsko-Trzcianecki","Trzcianka","Wielkopolskie / Czarnkowsko-Trzcianecki / Trzcianka (3002073, gmina miejsko-wiejska)",71,67,0,"[a, b, c]",0,0,0,"b) NIE","b) NIE",23160
"1542","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1617","TRZCIANNE","samorząd gminy","gmina wiejska","Podlaskie","Moniecki","Trzcianne","Podlaskie / Moniecki / Trzcianne (2008072, gmina wiejska)",85,84,1,"[g]",0,0,0,"b) NIE","b) NIE",3830
"1400","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2336","TRZCINICA","samorząd gminy","gmina wiejska","Wielkopolskie","Kępiński","Trzcinica","Wielkopolskie / Kępiński / Trzcinica (3008072, gmina wiejska)",52,47,5,"[a, b, c]",0,0,0,"b) NIE","b) NIE",4840
"128","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2467","TRZCIŃSKO-ZDRÓJ","samorząd gminy","gmina miejsko-wiejska","Zachodniopomorskie","Gryfiński","Trzcińsko-Zdrój","Zachodniopomorskie / Gryfiński / Trzcińsko-Zdrój (3206083, gmina miejsko-wiejska)",88,78,1,"[a, c, i]",0,0,0,"b) NIE","b) NIE",4730
"1000","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2468","TRZEBIATÓW","samorząd gminy","gmina miejsko-wiejska","Zachodniopomorskie","Gryficki","Trzebiatów","Zachodniopomorskie / Gryficki / Trzebiatów (3205083, gmina miejsko-wiejska)",48,48,0,"N/A",0,0,0,"b) NIE","b) NIE",14600
"2364","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-595","TRZEBIECHÓW","samorząd gminy","gmina wiejska","Lubuskie","Zielonogórski","Trzebiechów","Lubuskie / Zielonogórski / Trzebiechów (0809082, gmina wiejska)",82,82,0,"N/A",0,0,0,"b) NIE","b) NIE",3070
"375","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-596","TRZEBIEL","samorząd gminy","gmina wiejska","Lubuskie","Żarski","Trzebiel","Lubuskie / Żarski / Trzebiel (0811082, gmina wiejska)",80,76,2,"[a]",0,0,0,"b) NIE","b) NIE",5320
"1543","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1746","TRZEBIELINO","samorząd gminy","gmina wiejska","Pomorskie","Bytowski","Trzebielino","Pomorskie / Bytowski / Trzebielino (2201092, gmina wiejska)",78,74,0,"[b, f]",0,0,0,"b) NIE","b) NIE",3460
"376","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-487","TRZEBIESZÓW","samorząd gminy","gmina wiejska","Lubelskie","Łukowski","Trzebieszów","Lubelskie / Łukowski / Trzebieszów (0611092, gmina wiejska)",101,100,0,"N/A",1,0,0,"b) NIE","b) NIE",7000
"2381","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-946","TRZEBINIA","samorząd gminy","gmina miejsko-wiejska","Małopolskie","Chrzanowski","Trzebinia","Małopolskie / Chrzanowski / Trzebinia (1203053, gmina miejsko-wiejska)",105,99,0,"[a, e, f]",0,0,1,"b) NIE","b) NIE",31820
"1435","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-140","TRZEBNICA","samorząd gminy","gmina miejsko-wiejska","Dolnośląskie","Trzebnicki","Trzebnica","Dolnośląskie / Trzebnicki / Trzebnica (0220033, gmina miejsko-wiejska)",220,221,1,"[f]",5,0,0,"b) NIE","a) TAK",25150
"1401","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1494","TRZEBOWNISKO","samorząd gminy","gmina wiejska","Podkarpackie","Rzeszowski","Trzebownisko","Podkarpackie / Rzeszowski / Trzebownisko (1816132, gmina wiejska)",138,138,0,"N/A",1,0,0,"b) NIE","b) NIE",24870
"1001","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2337","TRZEMESZNO","samorząd gminy","gmina miejsko-wiejska","Wielkopolskie","Gnieźnieński","Trzemeszno","Wielkopolskie / Gnieźnieński / Trzemeszno (3003093, gmina miejsko-wiejska)",104,99,0,"[c, f]",0,0,0,"b) NIE","b) NIE",13540
"1544","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-488","TRZESZCZANY","samorząd gminy","gmina wiejska","Lubelskie","Hrubieszowski","Trzeszczany","Lubelskie / Hrubieszowski / Trzeszczany (0604062, gmina wiejska)",126,126,0,"N/A",0,0,0,"a) TAK","b) NIE",3610
"1545","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-947","TRZYCIĄŻ","samorząd gminy","gmina wiejska","Małopolskie","Olkuski","Trzyciąż","Małopolskie / Olkuski / Trzyciąż (1212062, gmina wiejska)",68,68,0,"N/A",0,0,0,"b) NIE","b) NIE",6880
"1933","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-489","TRZYDNIK DUŻY","samorząd gminy","gmina wiejska","Lubelskie","Kraśnicki","Trzydnik Duży","Lubelskie / Kraśnicki / Trzydnik Duży (0607072, gmina wiejska)",94,94,0,"N/A",0,0,0,"b) NIE","b) NIE",5800
"129","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-297","TUCHOLA","samorząd gminy","gmina miejsko-wiejska","Kujawsko-Pomorskie","Tucholski","Tuchola","Kujawsko-Pomorskie / Tucholski / Tuchola (0416063, gmina miejsko-wiejska)",95,95,0,"N/A",0,0,0,"b) NIE","b) NIE",19280
"1402","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1747","TUCHOMIE","samorząd gminy","gmina wiejska","Pomorskie","Bytowski","Tuchomie","Pomorskie / Bytowski / Tuchomie (2201102, gmina wiejska)",70,70,0,"N/A",0,0,0,"b) NIE","b) NIE",4140
